list,source,module,version,id,date,status,Repair type,,,,,,,,,,,,,,,,,,
[329],ChangeLog,Networking,3.10.35,9a1ea2dbff11547a8e664f143c1ffefc586a577a,12/13/13,Resolved,complex fix,,,,,,,,,,,,,,,,,,
[330],ChangeLog,Networking,3.0.72,00cfec37484761a44a3b6f4675a54caa618210ae,3/29/13,Resolved,adding additional checks,,,,,,,,,,,,,,,,,,
[331],ChangeLog,Networking,3.8.1,ecd9883724b78cc72ed92c98bcb1a46c764fff21,2/20/13,Resolved,complex fix,,,,,,,,,,,,,,,,,,
[332],ChangeLog,Networking,3.0.25,84338a6c9dbb6ff3de4749864020f8f25d86fc81,2/21/12,Resolved,synchronization,rcu_dereference_protected,,,,,,,,,,,,,,,,,
[333],ChangeLog,Networking,3.10.4,c9ab4d85de222f3390c67aedc9c18a50e767531e,7/1/13,Resolved,write_lock_bh,,,,,,,,,,,,,,,,,,
[334],ChangeLog,Networking,3.12.21,200b916f3575bdf11609cb447661b8d5957b0bbf,5/15/14,Resolved,rtnl_lock,automatically added,,,,,,,,,,,,,,,,,
[335],ChangeLog,Networking,3.0.30,110c43304db6f06490961529536c362d9ac5732f,4/6/12,Resolved,adding buffer variables,,,,,,,,,,,,,,,,,,
[336],ChangeLog,Networking,3.10.45,9709674e68646cee5a24e3000b3558d25412203a,6/11/14,Resolved,adding buffer variables,,,,,,,,,,,,,,,,,,
[337],ChangeLog,Networking,3.0.34,e49cc0da7283088c5e03d475ffe2fdcb24a6d5b1,5/24/12,Resolved,changing operation orders,,,,,,,,,,,,,,,,,,
[338],ChangeLog,Networking,3.9.3,b56141ab34e2c3e2d7960cea12c20c99530c0c76,5/6/13,Resolved,adding additional checks,,,,,,,,,,,,,,,,,,
[339],ChangeLog,Networking,3.10.37,24b9bf43e93e0edd89072da51cf1fab95fc69dec,3/6/14,Resolved,changing operation orders,,,,,,,,,,,,,,,,,,
[340],ChangeLog,Networking,3.17.4,65ba1f1ec0eff1c25933468e1d238201c0c2cb29,10/29/14,Resolved,adding additional checks,,,,,,,,,,,,,,,,,,
[341],ChangeLog,Networking,3.1,6d1a3e042f55861a785527a35a6f1ab4217ee810,7/12/11,Resolved,adding atomic instructions,,,,,,,,,,,,,,,,,,
[342],ChangeLog,Networking,3.2.52,55432d2b543a4b6dfae54f5c432a566877a85d90,6/6/12,Resolved,synchronization,,,,,,,,,,,,,,,,,,
[343],ChangeLog,Networking,3.10.50,f88649721268999bdff09777847080a52004f691,6/26/14,Resolved,adding atomic instructions,,,,,,,,,,,,,,,,,,
[344],ChangeLog,Networking,3.0.44,acbb219d5f53821b2d0080d047800410c0420ea1,8/30/12,Resolved,wrong,,,,,,,,,,,,,,,,,,
[345],ChangeLog,Networking,3.10.70,fc752f1f43c1c038a2c6ae58cc739ebb5953ccb0,1/27/15,Resolved,adding buffer variables,,,,,,,,,,,,,,,,,,
[346],ChangeLog,Networking,3.6.4,ee9a8f7ab2edf801b8b514c310455c94acc232f6,10/8/12,Resolved,adding buffer variables,,,,,,,,,,,,,,,,,,
[347],ChangeLog,Networking,3.10.23,dcdfdf56b4a6c9437fc37dbc9cee94a788f9b0c4,11/20/13,Resolved,adding additional checks,,,,,,,,,,,,,,,,,,
[348],ChangeLog,Networking,3.0.52,8f363b77ee4fbf7c3bbcf5ec2c5ca482d396d664,11/1/12,Resolved,adding additional checks,,,,,,,,,,,,,,,,,,
[349],ChangeLog,Networking,3.1,f2c31e32b378a6653f8de606149d963baf11d7d3,8/3/11,Resolved,synchronization,rcu_read_lock,,,,,,,,,,,,,,,,,
[350],ChangeLog,Networking,3.0.21,net:fixNULLdereferencesincheck_peer_redir(),3/27/12,Resolved,,,,,,,,,,,,,,,,,,,
[351],ChangeLog,Networking,3.0.37,d189634ecab947c10f6f832258b103d0bbfe73cc,6/19/12,Resolved,changing operation orders,,,,,,,,,,,,,,,,,,
[352],ChangeLog,Networking,3.0.79,f77d602124d865c38705df7fa25c03de9c284ad2,5/11/13,Resolved,wrong,,,,,,,,,,,,,,,,,,
[353],ChangeLog,Networking,3.2.23,4399a4df98a63e30fd16e9d0cecc46ea92269e8f,6/8/12,Resolved,removing race codes,,,,,,,,,,,,,,,,,,
[354],ChangeLog,Networking,3.10.58,eed4d839b0cdf9d84b0a9bc63de90fd5e1e886fb,9/5/14,Resolved,adding buffer variables,very interesting one,,,,,,,,,,,,,,,,,
[355],ChangeLog,Networking,3.0.13,2a1e0fd175dcfd72096ba9291d31e3b1b5342e60,11/28/11,Resolved,synchronization,synchronize_net,,,,,,,,,,,,,,,,,
[356],ChangeLog,Networking,3.0.14,d305a6557b2c4dca0110f05ffe745b1ef94adb80,11/28/11,Resolved,adding additional checks,,,,,,,,,,,,,,,,,,
[357],ChangeLog,Networking,3.1.8,15062e6a8524f5977f2cbdf6e3eb2f144262f74e,12/7/11,Resolved,spin_lock_irqsave,,,,,,,,,,,,,,,,,,
[358],ChangeLog,Networking,3.14.6,c52666aef9f2dff39276eb53f15d99e2e229870f,5/13/14,Resolved,adding additional checks,,,,,,,,,,,,,,,,,,
[359],ChangeLog,Networking,3.4.3,794454ce72a298de6f4536ade597bdcc7dcde7c7,6/4/12,Resolved,synchronization,switch to the RCU-safe functions,,,,,,,,,,,,,,,,,
[360],ChangeLog,Networking,3.10.34,1d147bfa64293b2723c4fec50922168658e613ba,2/20/14,Resolved,spin_lock,automatically added,,,,,,,,,,,,,,,,,
[361],ChangeLog,Networking,3.0.31,66f2c99af3d6f2d0aa1120884cf1c60613ef61c0,4/30/12,Resolved,adding additional checks,,,,,,,,,,,,,,,,,,
[362],ChangeLog,Networking,3.17.5,5195c14c8b27cc0b18220ddbf0e5ad3328a04187,11/14/14,Resolved,changing operation orders,,,,,,,,,,,,,,,,,,
[363],ChangeLog,Networking,3.18.5,8ca3f5e974f2b4b7f711589f4abff920db36637a,1/6/15,Resolved,complex fix,,,,,,,,,,,,,,,,,,
[364],ChangeLog,Networking,3.8.13,c2d421e171868586939c328dfb91bab840fe4c49,4/12/13,Resolved,minimizing the use of shared resources,,,,,,,,,,,,,,,,,,
[365],ChangeLog,Networking,3.10.61,945b2b2d259d1a4364a2799e80e8ff32f8c6ee6f,6/16/14,Resolved,spin_lock_bh,,,,,,,,,,,,,,,,,,
[366],ChangeLog,Networking,3.19.3,8670c3a55e91cb27a4b4d4d4c4fa35b0149e1abf,3/4/15,Resolved,minimizing the use of shared resources,,,,,,,,,,,,,,,,,,
[367],ChangeLog,Networking,3.7.6,09181842b000344b1205801df3aa5b726c03cc62,12/26/12,Resolved,adding additional checks,,,,,,,,,,,,,,,,,,
[368],ChangeLog,Networking,3.0.92,58ad436fcf49810aa006016107f494c9ac9013db,8/13/13,Resolved,genl_lock,automatically added,,,,,,,,,,,,,,,,,
[369],ChangeLog,Networking,3.10.23,e40526cb20b5ee53419452e1f03d97092f144418,11/21/13,Resolved,synchronization,rcu_read_lock,,,,,,,,,,,,,,,,,
[370],ChangeLog,Networking,3.12.8,66e56cd46b93ef407c60adcac62cf33b06119d50,12/10/13,Resolved,synchronization,rcu_read_lock,,,,,,,,,,,,,,,,,
[371],ChangeLog,Networking,3.10.41,1e1cdf8ac78793e0875465e98a648df64694a8d0,4/9/14,Resolved,adding additional checks,,,,,,,,,,,,,,,,,,
[372],ChangeLog,Networking,3.2.67,2061dcd6bff8b774b4fac8b0739b6be3f87bc9f2,1/18/15,Resolved,synchronization,similar to wait,,,,,,,,,,,,,,,,,
[373],ChangeLog,Networking,3.12.14,9eb2ddb48ce3a7bd745c14a933112994647fa3cd,2/16/14,Resolved,unknown,,,,,,,,,,,,,,,,,,
[374],ChangeLog,Networking,3.2.46,a3c3cac5d31879cd9ae2de7874dc6544ca704aec,5/22/13,Resolved,adding buffer variables,,,,,,,,,,,,,,,,,,
[375],ChangeLog,Networking,3.12.15,93dc41bdc5c853916610576c6b48a1704959c70d,10/31/13,Resolved,changing operation orders,,,,,,,,,,,,,,,,,,
[376],ChangeLog,Networking,3.10.33,06ea0bfe6e6043cb56a78935a19f6f8ebc636226,2/11/14,Resolved,adding buffer variables,,,,,,,,,,,,,,,,,,
[377],ChangeLog,Networking,3.0.72,ded34e0fe8fe8c2d595bfa30626654e4b87621e0,3/25/13,Resolved,changing operation orders,,,,,,,,,,,,,,,,,,
[378],ChangeLog,Networking,3.12.24,21ee543edc0dea36ab58d24523fcd42b8a270df8,6/3/14,Resolved,adding additional checks,,,,,,,,,,,,,,,,,,
[379],ChangeLog,Process Management,3.10.17,53dad6d3a8e5ac1af8bacc6ac2134ae1a8b085f1,9/24/13,Resolved,delay race code,,,,,,,,,,,,,,,,,,
[380],ChangeLog,Process Management,3.10.17,4271b05a227dc6175b66c3d9941aeab09048aeb2,9/30/13,Resolved,adding additional checks,,,,,,,,,,,,,,,,,,
[381],ChangeLog,Process Management,3.4.85,6062a8dc0517bce23e3c2f7d2fea5e22411269a3,5/1/13,Resolved,sem_lock,automatically added,,,,,,,,,,,,,,,,,
[382],ChangeLog,Process Management,3.1,d694ad62bf539dbb20a0899ac2a954555f9e4a83,7/26/11,Resolved,synchronization,similar to wait,,,,,,,,,,,,,,,,,
[383],ChangeLog,Process Management,3.10.17,5e9d527591421ccdb16acb8c23662231135d8686,9/30/13,Resolved,spin_lock,automatically added,,,,,,,,,,,,,,,,,
[384],ChangeLog,Process Management,3.10.17,d8c633766ad88527f25d9f81a5c2f083d78a2b39,9/30/13,Resolved,wrong,,,,,,,,,,,,,,,,,,
[385],ChangeLog,Process Management,3.12.38,2e094abfd1f29a08a60523b42d4508281b8dee0e,12/13/14,Resolved,adding memory barriers,,,,,,,,,,,,,,,,,,
[386],ChangeLog,Process Management,3.10.21,a399b29dfbaaaf91162b2dc5a5875dd51bbfa2a1,11/22/13,Resolved,shmem_lock,automatically added,,,,,,,,,,,,,,,,,
[387],ChangeLog,Process Management,3.7.5,f56c3196f251012de9b3ebaff55732a9074fdaae,1/23/13,Resolved,wrong,,,,,,,,,,,,,,,,,,
[388],ChangeLog,Process Management,3.0.68,71b5707e119653039e6e95213f00479668c79b75,2/18/13,Resolved,synchronization,rcu_read_lock,,,,,,,,,,,,,,,,,
[389],ChangeLog,Process Management,3.10.2,1c8158eeae0f37d0eee9f1fbe68080df6a408df2,6/18/13,Resolved,adding atomic instructions,,,,,,,,,,,,,,,,,,
[390],ChangeLog,Process Management,3.10.6,084457f284abf6789d90509ee11dae383842b23b,6/18/13,Resolved,adding atomic instructions,,,,,,,,,,,,,,,,,,
[391],ChangeLog,Process Management,3.12.16,0ab02ca8f887908152d1a96db5130fc661d36a1e,2/11/14,Resolved,mutex_lock,automatically added,,,,,,,,,,,,,,,,,
[392],ChangeLog,Process Management,3.12.14,532de3fc72adc2a6525c4d53c07bf81e1732083d,2/18/14,Resolved,spin_lock_irq,,,,,,,,,,,,,,,,,,
[393],ChangeLog,Process Management,3.15.6,3a32bd72d77058d768dbb38183ad517f720dd1bc,6/30/14,Resolved,complex fix,,,,,,,,,,,,,,,,,,
[394],ChangeLog,Process Management,3.0.17,79cfbdfa87e84992d509e6c1648a18e1d7e68c20,11/4/11,Resolved,complex fix,,,,,,,,,,,,,,,,,,
[395],ChangeLog,Process Management,3.0.68,63f43f55c9bbc14f76b582644019b8a07dc8219a,2/18/13,Resolved,spin_lock,automatically added,,,,,,,,,,,,,,,,,
[396],ChangeLog,Process Management,3.10.34,99afb0fd5f05aac467ffa85c36778fec4396209b,2/27/14,Resolved,changing operation orders,,,,,,,,,,,,,,,,,,
[397],ChangeLog,Process Management,3.0.44,a6fa941d94b411bbd2b6421ffbde6db3c93e65ab,9/4/12,Resolved,complex fix,,,,,,,,,,,,,,,,,,
[398],ChangeLog,Process Management,3.10.43,46ce0fe97a6be7532ce6126bb26ce89fed81528c,5/7/14,Resolved,complex fix,,,,,,,,,,,,,,,,,,
[399],ChangeLog,Process Management,3.10.56,3577af70a2ce4853d58e57d832e687d739281479,9/9/14,Resolved,wrong,not a typical data race,,,,,,,,,,,,,,,,,
[400],ChangeLog,Process Management,3.0.16,50b8d257486a45cba7b65ca978986ed216bbcc10,1/4/12,Resolved,adding additional checks,same as 402,it doesn't solve the whole problem,,,,,,,,,,,,,,,,
[401],ChangeLog,Process Management,3.10.38,dfccbb5e49a621c1b21a62527d61fc4305617aca,4/7/14,Resolved,changing operation orders,same as 402,,,,,,,,,,,,,,,,,
[402],ChangeLog,Process Management,3.18.3,3245d6acab981a2388ffb877c7ecc97e763c59d4,1/8/15,Resolved,adding buffer variables,ACCESS_ONCE,,,,,,,,,,,,,,,,,
[403],ChangeLog,Process Management,3.2.31,b5740f4b2cb3503b436925eb2242bc3d75cd3dfe,1/27/12,Resolved,raw_spin_unlock_wait,,,,,,,,,,,,,,,,,,
[404],ChangeLog,Process Management,3.5.4,c7a3a88c938fbe3d70c2278e082b80eb830d1c58,8/21/12,Resolved,removing race codes,,,,,,,,,,,,,,,,,,
[405],ChangeLog,Process Management,3.14.1,69cd9eba38867a493a043bb13eb9b33cad5f1a9a,4/9/14,Resolved,unknown,,,,,,,,,,,,,,,,,,
[406],ChangeLog,Process Management,3.17.3,30a6b8031fe14031ab27c1fa3483cb9780e7f63c,10/26/14,Resolved,changing operation orders,,,,,,,,,,,,,,,,,,
[407],ChangeLog,Process Management,3.0.38,5baefd6d84163443215f4a99f6a20f054ef11236,7/11/12,Resolved,complex fix,,,,,,,,,,,,,,,,,,
[408],ChangeLog,Process Management,3.0.67,b22affe0aef429d657bc6505aacb1c569340ddd2,2/5/13,Resolved,changing operation orders,,,,,,,,,,,,,,,,,,
[409],ChangeLog,Virtualization,3.10.60,2febc839133280d5a5e8e1179c94ea674489dae2,10/24/14,Resolved,mutex_lock,,,,,,,,,,,,,,,,,,
[410],ChangeLog,Virtualization,3.3.6,6dbf79e7164e9a86c1e466062c48498142ae6128,3/8/12,Resolved,spin_lock,,,,,,,,,,,,,,,,,,
[411],ChangeLog,Virtualization,3.12.42,71afaba4a2e98bb7bdeba5078370ab43d46e67a1,9/19/14,Resolved,adding additional checks,,,,,,,,,,,,,,,,,,
[412],ChangeLog,Virtualization,3.2.19,21a1416a1c945c5aeaeaf791b63c64926018eb77,4/19/12,Resolved,mutex_lock,,,,,,,,,,,,,,,,,,
[413],ChangeLog,Others,3.9.5,a950549c675f2c8c504469dec7d780da8a6433dc,5/23/13,Resolved,complex fix,,,,,,,,,,,,,,,,,,
[414],ChangeLog,Others,3.0.21,247f4993a5974e6759606c4d380748eecfd273ff,2/2/12,Resolved,unknown,,,,,,,,,,,,,,,,,,
[415],ChangeLog,Others,3.0.56,5d3df935426271016b895aecaa247101b4bfa35e,11/21/12,Resolved,wrong,,,,,,,,,,,,,,,,,,
[416],ChangeLog,Others,3.18.5,8f1e8ee28660018a935c7576b9af8ffe1feab54c,1/17/15,Resolved,wrong,,,,,,,,,,,,,,,,,,
[417],ChangeLog,Others,3.0.38,8265981bb439f3ecc5356fb877a6c2a6636ac88a,7/13/12,Resolved,changing operation orders,,,,,,,,,,,,,,,,,,
[418],ChangeLog,Others,3.14.25,899d5933b2dd2720f2b20b01eaa07871aa6ad096,11/13/14,Resolved,adding atomic instructions,,,,,,,,,,,,,,,,,,
[419],ChangeLog,Others,3.10.55,608308682addfdc7b8e2aee88f0e028331d88e4d,8/19/14,Resolved,unknown,,,,,,,,,,,,,,,,,,
[420],ChangeLog,Others,3.18.9,fde3538a8a711aedf1173ecb2d45aed868f51c97,2/16/15,Resolved,changing operation orders,,,,,,,,,,,,,,,,,,
[421],ChangeLog,Others,3.9.3,f0a18819e261afc5fdbd8c5c6f9943123c5461ba,5/11/13,Resolved,adding locks,,,,,,,,,,,,,,,,,,
[422],ChangeLog,Others,3.0.59,ce73ec6db47af84d1466402781ae0872a9e7873c,1/3/13,Resolved,unknown,,,,,,,,,,,,,,,,,,
[423],ChangeLog,Others,3.1,89c9b66b104549a8698e412bf6f4140c1d0786fb,7/24/11,Resolved,spin_lock_irqsave,,,,,,,,,,,,,,,,,,
[424],ChangeLog,Others,3.10.26,20841405940e7be0617612d521e206e4b6b325db,12/19/13,Resolved,minimizing the use of shared resources,flush the buffer,,,,,,,,,,,,,,,,,
[425],ChangeLog,Others,3.10.53,49b6c01f4c1de3b5e5427ac5aba80f9f6d27837a,5/2/14,Resolved,wrong,,,,,,,,,,,,,,,,,,
[426],ChangeLog,Others,3.0.23,15d8791cae75dca27bfda8ecfe87dca9379d6bb0,2/16/12,Resolved,disabling interrupts,disable preemption/preempt_disable,,,,,,,,,,,,,,,,,
[427],ChangeLog,Others,3.0.46,027ef6c87853b0a9df53175063028edb4950d476,10/9/12,Resolved,wrong,,,,,,,,,,,,,,,,,,
[428],ChangeLog,Others,3.0.34,26c191788f18129af0eb32a358cdaea0c7479626,5/29/12,Resolved,adding atomic instructions,,,,,,,,,,,,,,,,,,
[429],ChangeLog,Others,3.1,ac619f4eba45da10053fc991f8a5d47b3be79fa3,7/21/11,Resolved,spin_lock_irqsave,,,,,,,,,,,,,,,,,,
[430],ChangeLog,Others,3.0.68,9899d11f654474d2d54ea52ceaa2a1f4db3abd68,1/22/13,Resolved,complex fix,,,,,,,,,,,,,,,,,,
[431],ChangeLog,Others,3.0.27,1a5a9906d4e8d1976b701f889d8f35d54b928f25,3/22/12,Resolved,adding buffer variables,,,,,,,,,,,,,,,,,,
[432],ChangeLog,Others,3.0.16,e30e2fdfe56288576ee9e04dbb06b4bd5f282203,12/22/11,Resolved,spin_lock,,,,,,,,,,,,,,,,,,
[433],ChangeLog,Others,3.0.39,f80c0673610e36ae29d63e3297175e22f70dde5f,11/1/11,Resolved,wrong,,,,,,,,,,,,,,,,,,
[434],ChangeLog,Others,3.10.46,4e52365f279564cef0ddd41db5237f0471381093,6/6/14,Resolved,wrong,,,,,,,,,,,,,,,,,,
[435],ChangeLog,Others,3.0.13,550acb19269d65f32e9ac4ddb26c2b2070e37f1c,12/2/11,Resolved,changing operation orders,,,,,,,,,,,,,,,,,,
[436],ChangeLog,Others,3.12.37,c291ee622165cb2c8d4e7af63fffd499354a23be,12/13/14,Resolved,mutex_lock,,,,,,,,,,,,,,,,,,
[437],ChangeLog,Others,3.3.2,247bc03742545fec2f79939a3b9f738392a0f7b4,3/28/12,Resolved,adding additional checks,wait until safe,,,,,,,,,,,,,,,,,
[438],ChangeLog,Others,3.1.6,a33caeb118198286309859f014c0662f3ed54ed4,12/6/11,Resolved,unknown,,,,,,,,,,,,,,,,,,
[439],ChangeLog,Others,3.10.49,27e35715df54cbc4f2d044f681802ae30479e7fb,6/16/14,Resolved,complex fix,,,,,,,,,,,,,,,,,,
[440],ChangeLog,Others,3.9.5,944a1fa01266aa9ace607f29551b73c41e9440e9,4/17/13,Resolved,changing operation orders,,,,,,,,,,,,,,,,,,
[441],ChangeLog,Others,3.3.2,1e73203cd1157a03facc41ffb54050f5b28e55bd,3/28/12,Resolved,wrong,,,,,,,,,,,,,,,,,,
[442],ChangeLog,Others,3.10.50,4320f6b1d9db4ca912c5eb6ecb328b2e090e1586,7/15/14,Resolved,block related calls,,,,,,,,,,,,,,,,,,
[443],ChangeLog,Others,3.1,4f2a8d3cf5e0486fd547633fa86c5d130ae98cad,6/22/11,Resolved,spin_lock,,,,,,,,,,,,,,,,,,
[444],ChangeLog,Others,3.14.41,b72c186999e689cb0b055ab1c7b3cd8fffbeb5ed,4/17/15,Resolved,spin_lock_irq,,,,,,,,,,,,,,,,,,
[445],ChangeLog,Others,3.0.74,a1cbcaa9ea87b87a96b9fc465951dcf36e459ca2,4/8/13,Resolved,wrong,,,,,,,,,,,,,,,,,,
[446],ChangeLog,Others,3.0.44,8323f26ce3425460769605a6aece7a174edaa7d1,7/24/12,Resolved,moving code,,,,,,,,,,,,,,,,,,
[447],ChangeLog,Others,3.10.26,e0acd0a68ec7dbf6b7a81a87a867ebd7ac9b76c4,8/13/13,Resolved,unknown,,,,,,,,,,,,,,,,,,
[448],ChangeLog,Others,3.14.7,0f397f2c90ce68821ee864c2c53baafe78de765d,6/5/14,Resolved,adding try-again marks,,,,,,,,,,,,,,,,,,
[449],ChangeLog,Others,3.10.14,6c9a27f5da9609fca46cb2b183724531b48f71ad,9/12/13,Resolved,removing race codes,,,,,,,,,,,,,,,,,,
[450],ChangeLog,Others,3.10.69,4bee96860a65c3a62d332edac331b3cf936ba3ad,1/23/15,Resolved,wrong,,,,,,,,,,,,,,,,,,
[451],ChangeLog,Others,3.13.8,177c53d943368fc97644ebc0a250dc8e2d124250,3/11/14,Resolved,unknown,,,,,,,,,,,,,,,,,,
[452],ChangeLog,Others,3.10.63,336ae1180df5f69b9e0fb6561bec01c5f64361cf,6/17/13,Resolved,complex fix,,,,,,,,,,,,,,,,,,
[453],ChangeLog,Others,3.4.38,e5ab012c3271990e8457055c25cafddc1ae8aa6b,2/21/13,Resolved,local_irq_save,local_irq_save,,,,,,,,,,,,,,,,,
[454],ChangeLog,Others,3.0.38,f6c06abfb3972ad4914cef57d8348fcb2932bc3b,7/11/12,Resolved,unknown,,,,,,,,,,,,,,,,,,
[455],ChangeLog,Others,3.10.10,195a8afc7ac962f8da795549fe38e825f1372b0d,7/24/13,Resolved,adding additional checks,,,,,,,,,,,,,,,,,,
[456],ChangeLog,Others,3.10.30,a4c35ed241129dd142be4cadb1e5a474a56d5464,1/13/14,Resolved,moving code,,,,,,,,,,,,,,,,,,
[457],ChangeLog,Others,3.2.56,7614c3dc74733dff4b0e774f7a894b9ea6ec508c,6/11/13,Resolved,wrong,,,,,,,,,,,,,,,,,,
[458],ChangeLog,Others,3.0.59,9366c1ba13fbc41bdb57702e75ca4382f209c82f,11/30/12,Resolved,raw_spin_lock_irqsave,,,,,,,,,,,,,,,,,,
[459],ChangeLog,Others,3.10.56,4ce97dbf50245227add17c83d87dc838e7ca79d0,8/26/14,Resolved,changing operation orders,,,,,,,,,,,,,,,,,,
[460],ChangeLog,Others,3.0.71,2721e72dd10f71a3ba90f59781becf02638aa0d9,3/12/13,Resolved,mutex_lock,,,,,,,,,,,,,,,,,,
[461],ChangeLog,Others,3.10.3,ff451961a8b2a17667a7bfa39c86fb9b351445db,7/2/13,Resolved,adding additional checks,multiple fix for one race,,,,,,,,,,,,,,,,,
[462],ChangeLog,Others,3.10.3,8e2e2fa47129532a30cff6c25a47078dc97d9260,7/2/13,Resolved,complex fix,,,,,,,,,,,,,,,,,,
[463],ChangeLog,Others,3.10.3,2a6c24afab70dbcfee49f4c76e1511eec1a3298b,7/3/13,Resolved,complex fix,,,,,,,,,,,,,,,,,,
[464],ChangeLog,Others,3.10.10,40c32592668b727cbfcf7b1c0567f581bd62a5e4,8/1/13,Resolved,changing operation orders,,,,,,,,,,,,,,,,,,
[465],ChangeLog,Others,3.10.10,c6c2401d8bbaf9edc189b4c35a8cb2780b8b988e,8/1/13,Resolved,changing operation orders,,,,,,,,,,,,,,,,,,
[466],ChangeLog,Others,3.1,fa2563e41c3d6d6e8af437643981ed28ae0cb56d,9/15/11,Resolved,spin_lock_irq,,,,,,,,,,,,,,,,,,
[467],ChangeLog,Others,3.0.81,ac5a2962b02f57dea76d314ef2521a2170b28ab6,5/21/13,Resolved,changing operation orders,,,,,,,,,,,,,,,,,,
[468],ChangeLog,Others,3.2.44,a49b7e82cab0f9b41f483359be83f44fbb6b4979,4/13/13,Resolved,adding additional checks,,,,,,,,,,,,,,,,,,
[469],ChangeLog,Others,3.2.35,201e72acb2d3821e2de9ce6091e98859c316b29a,11/6/12,Resolved,unknown,,,,,,,,,,,,,,,,,,
[470],ChangeLog,Others,3.10.67,a3a8784454692dd72e5d5d34dcdab17b4420e74c,1/5/15,Resolved,changing operation orders,,,,,,,,,,,,,,,,,,
[471],ChangeLog,Others,3.0.69,0da9dfdd2cd9889201bc6f6f43580c99165cd087,3/12/13,Resolved,adding additional checks,,,,,,,,,,,,,,,,,,
[472],ChangeLog,Others,3.10.28,3dc91d4338d698ce77832985f9cb183d8eeaf6be,1/12/14,Resolved,wrong,,,,,,,,,,,,,,,,,,
[473],ChangeLog,Others,3.10.60,923190d32de4428afbea5e5773be86bea60a9925,10/15/14,Resolved,changing operation orders,,,,,,,,,,,,,,,,,,
[474],ChangeLog,Others,3.0.17,68f760945cb704f4a9d0ae7c4abc9e41ca30aa91,—,Resolved,NA,,,,,,,,,,,,,,,,,,
[475],ChangeLog,Others,3.2.1,—,—,Resolved,NA,,,,,,,,,,,,,,,,,,
[476],ChangeLog,Others,3.2.57,—,—,Resolved,NA,,,,,,,,,,,,,,,,,,
[477],ChangeLog,Others,3.4.26,—,—,Resolved,NA,,,,,,,,,,,,,,,,,,
[1],Bugzilla,ACPI,2.6.39,35642,,Resolved,mutex_lock,69d94ec6d83d84044252d9ba03f6a8970816e350,,,,,,,,,,,,,,,,,
[2],Bugzilla,ACPI,3.12,70891,,Resolved,adding buffer variables,not found,,,,,,,,,,,,,,,,,
[2],Bugzilla,ACPI,3.12,70891,,Resolved,spin_lock_irqsave,not found,,,,,,,,,,,,,,,,,
[3],Bugzilla,Drivers,2.6.38.x,34992,,Resolved,wrong,na,,,,,,,,,,,,,,,,,
[4],Bugzilla,Drivers,3.2.10,42916,,Resolved,changing operation orders,notfound,,,,,,,,,,,,,,,,,
[5],Bugzilla,Drivers,3.3.1-3.3.4,43187,,Resolved,changing operation orders,574e02abaf816b582685805f0c1150ca9f1f18ee,,,,,,,,,,,,,,,,,
[6],Bugzilla,Drivers,vanilla 3.4-rc1,43044,,Opened,changing operation orders,notfound,,,,,,,,,,,,,,,,,
[7],Bugzilla,Drivers,2.6.25,45691,,Opened,mutex_lock,notfound,,,,,,,,,,,,,,,,,
[8],Bugzilla,Drivers,2.6.32.7,15294,,Resolved,changing operation orders,notfound,,,,,,,,,,,,,,,,,
[9],Bugzilla,Drivers,2.6.34-rc4,15550,,Resolved,adding additional checks,1073af33fdd4e960c70b828e899b1291b44f0b3d,,,,,,,,,,,,,,,,,
[10],Bugzilla,Drivers,3.6.6,50461,,Resolved,unknown,na,,,,,,,,,,,,,,,,,
[11],Bugzilla,Drivers,3.7,52471,,Resolved,adding atomic instructions,notfound,,,,,,,,,,,,,,,,,
[12],Bugzilla,Drivers,3.9,57321,,Resolved,wrong,na,,,,,,,,,,,,,,,,,
[13],Bugzilla,Drivers,3.8.13,57381,,Resolved,wrong,na,,,,,,,,,,,,,,,,,
[14],Bugzilla,Drivers,3.2.45,58511,,Resolved,wrong,na,,,,,,,,,,,,,,,,,
[15],Bugzilla,Drivers,3.7+,58971,,Resolved,wrong,na,,,,,,,,,,,,,,,,,
[16],Bugzilla,Drivers,3.4.46,60719,,Opened,unknown,na,,,,,,,,,,,,,,,,,
[17],Bugzilla,Drivers,3.11-rc7,60811,,Resolved,wrong,na,,,,,,,,,,,,,,,,,
[18],Bugzilla,Drivers,3.4.46,60719,,Opened,unknown,na,,,,,,,,,,,,,,,,,
[19],Bugzilla,Drivers,3.12-rc7,64361,,Resolved,wrong,na,,,,,,,,,,,,,,,,,
[20],Bugzilla,Drivers,3.13,69611,,Resolved,changing operation orders,cbbaa603a03cc46681e24d6b2804b62fde95a2af,,,,,,,,,,,,,,,,,
[21],Bugzilla,Drivers,3.13.5,71551,,Resolved,mutex_lock,e4dbedc7eac7da9db363a36f2bd4366962eeefcc,,,,,,,,,,,,,,,,,
[22],Bugzilla,Drivers,3.14.2,75561,,Opened,adding additional checks,b1b94b5d387e3a1f034c308e22f9295828d7174a,,,,,,,,,,,,,,,,,
[23],Bugzilla,Drivers,3.16.1,83611,,Opened,adding additional checks,8efe82ca908400785253c8f0dfcf301e6bd93488,,,,,,,,,,,,,,,,,
[24],Bugzilla,File System,2.6.35-rc3,16312,,Resolved,changing operation orders,01ea50638bc04ca5259f5711fcdedefcdde1cf43,,,,,,,,,,,,,,,,,
